M_BH,M_sph,R_e,sSFR
8.113286,10.996107,0.2203064,-9.939288
8.620937,11.517234,-0.036215372,-9.736002
9.011084,11.149713,0.6278268,-9.606346
8.664739,11.244471,0.21891725,-9.910818
8.434226,11.039496,0.2657685,-9.950153
8.391454,10.833725,0.02849333,-9.807561
8.568203,11.172046,0.68455386,-9.862638
9.005925,11.271404,0.438034,-9.79366
8.876533,11.242636,0.3634213,-10.003645
8.148797,10.929906,0.44098368,-10.05063
7.986592,10.271504,0.47645432,-9.756959
8.465002,10.714448,0.6726417,-9.812814
7.9344883,10.728857,0.3882324,-9.944447
8.540646,11.300688,0.24695127,-9.919155
9.382647,11.592868,0.6617476,-9.512852
8.701099,10.98779,0.39442343,-9.96435
7.888988,10.420958,0.3658135,-9.808764
9.482618,11.510826,0.77397454,-10.107469
9.475352,11.60825,0.701772,-9.381114
8.652787,10.98943,0.89039934,-9.849171
8.002062,10.363667,0.44595835,-9.891121
9.573801,11.668881,0.38048118,-9.896337
8.403578,11.036628,0.4291536,-9.87727
8.622051,10.906693,0.31804585,-10.243605
8.951847,11.411061,0.99136347,-9.986452
10.548062,12.284682,1.0131739,-9.761508
8.305568,10.707388,0.5585309,-10.760382
9.698745,12.144771,0.54847014,-10.011487
7.9947386,10.628311,0.41056758,-9.884749
8.700425,11.246476,0.87604916,-9.987754
7.839432,10.169918,0.3355407,-9.753777
8.068227,10.752198,0.42791563,-9.923678
8.674837,10.767923,-0.10560881,-9.83069
8.160538,10.396906,0.6442129,-9.80319
8.643045,11.22966,0.82421625,-9.869669
8.318342,11.101997,0.3999725,-9.902272
8.345533,10.669738,0.27212155,-9.917419
8.451397,10.979875,0.5595319,-9.959907
8.585998,10.810554,0.7414178,-9.881779
8.517656,10.845879,0.7505881,-10.073645
7.8565125,10.634897,0.07161594,-9.840068
8.049834,10.947021,0.2685526,-9.8304205
8.083181,10.310383,0.09455285,-9.945777
9.429193,11.453166,0.4606252,-9.9114895
9.705178,11.623282,0.6598104,-9.932874
8.0088625,11.014719,0.36138928,-9.950258
8.583368,11.255331,0.33267754,-9.954803
9.883586,11.911889,0.68292487,-9.826094
9.871683,11.889366,0.7631044,-9.864882
8.341126,11.14329,-0.3462266,-9.938674
8.725281,11.333781,0.78214556,-9.560217
8.53169,10.904907,0.36689922,-9.712137
9.431648,11.404857,0.36525783,-9.648994
14.002963,13.228169,0.969452,-9.856961
8.647191,10.688967,0.39892274,-9.649694
8.242826,11.066746,0.29421905,-10.4158945
8.529652,10.922964,0.44718337,-10.285799
8.060337,10.636376,0.1979472,-9.950964
9.093617,11.213707,1.2086648,-9.881379
9.520129,11.429242,0.89942896,-10.220736
9.267034,11.434212,1.1089629,-10.200651
8.153382,10.904074,0.3854016,-9.894065
7.270061,10.663934,0.2729557,-10.991966
7.834534,10.6306715,-0.08665194,-10.143427
10.10823,12.186858,0.76810056,-9.759612
10.148563,12.269691,1.3181878,-10.009233
8.3439,11.155551,0.33849323,-9.872971
8.429472,10.920839,0.5755344,-9.806423
8.307511,10.960463,0.29137003,-9.980922
8.187203,11.398122,0.5390341,-10.29425
8.338026,10.873723,0.52933973,-9.6875105
7.8837423,11.039528,0.4010114,-9.850614
8.196313,10.754611,0.5662838,-9.784839
8.151935,10.522797,0.9000714,-9.791233
8.186343,11.033418,0.1597542,-9.882153
8.059674,10.409621,0.29004288,-9.7559
8.213916,10.448858,0.37143326,-9.894732
8.326068,10.753007,0.4334139,-9.884601
8.540175,10.968344,0.98578006,-10.309187
7.5280795,10.110289,-1.1495057,-10.289681
8.447168,11.366337,0.4532442,-9.68483
7.9321694,10.411211,0.2614911,-9.656694
8.893115,11.376895,0.23701715,-9.970387
8.185803,10.636505,0.26817194,-9.702192
8.678868,11.07718,0.7947222,-9.732017
8.140076,10.608429,0.40465307,-9.887468
8.154584,10.589731,0.5416276,-10.590749
7.877889,10.159561,0.80327606,-10.457683
8.438242,10.807,0.640845,-10.266358
7.9580245,11.043304,0.2423221,-10.277066
8.758288,11.068087,0.7773337,-9.818841
8.5414715,11.164339,0.24688096,-9.768885
7.4496117,10.361393,-0.18049096,-10.824526
8.428422,10.991955,0.37669492,-9.909454
8.646845,11.272221,0.46463692,-9.965169
8.600574,11.013994,0.44695204,-9.921407
8.815884,11.116808,0.5452947,-10.027765
8.642177,11.105347,0.38003057,-9.941558
8.320944,10.62681,0.066046566,-9.968138
9.101796,11.13117,0.61057234,-9.961735
8.130102,10.585774,0.41898072,-9.872654
8.176583,10.760931,0.3340083,-9.68819
8.078104,11.144228,0.19770648,-9.968062
8.003987,10.286262,0.3432887,-9.686581
8.689049,11.153217,0.2790504,-9.868563
8.316841,10.598509,0.37523758,-9.688604
8.556648,10.786877,0.60457486,-9.679647
8.656538,10.930086,0.48953402,-9.868129
8.590253,11.065866,0.21569706,-9.7144375
8.395272,11.194125,0.21611999,-9.940914
8.70651,11.249653,0.33617294,-10.077184
7.9842944,10.920129,0.11464035,-9.871399
8.049178,10.557523,0.4038459,-9.65927
9.916894,11.808669,0.95479745,-9.800949
8.759374,10.924181,0.44284576,-9.837247
8.47192,10.983418,0.51980853,-9.8516445
8.136421,10.972063,0.24993654,-9.886039
8.194295,10.672203,0.3742183,-9.850113
8.410144,10.793224,-0.104782514,-9.76926
9.405765,11.491026,1.0336374,-10.053867
8.352905,10.874563,0.07106612,-9.897201
8.176894,11.002969,0.44004297,-9.961168
7.964701,10.828702,0.14554086,-9.967184
8.790426,10.818996,0.5728938,-9.986063
7.949822,10.849853,0.17355298,-9.873021
8.364676,11.0902405,0.42731893,-9.906179
8.1938,10.722194,0.34778243,-9.812835
8.125679,10.359197,0.36032847,-9.9430275
9.125733,11.117857,0.4983572,-10.320618
9.500661,11.697849,0.57636696,-9.864166
8.686247,11.306227,0.33766735,-9.912797
8.383329,10.933469,0.27666685,-9.78527
8.182773,10.971343,0.32852334,-9.742129
8.109626,10.514132,0.47596937,-9.826149
8.101766,10.41026,0.53244096,-9.817139
8.652536,11.125054,0.4640739,-9.958648
8.880266,11.160518,0.5630563,-10.05879
8.24006,10.622598,0.3374691,-9.914847
8.148104,10.8828945,0.30900902,-9.9755
8.001218,10.586733,0.41576186,-9.949785
8.216926,10.938835,0.47253257,-9.930983
8.137836,10.618001,0.3763094,-9.93064
8.763299,11.246076,0.5083515,-9.982956
8.746143,11.246267,0.27388185,-9.8022995
8.773753,10.859458,0.8305607,-9.646622
8.988847,11.1946,0.62112653,-9.974612
8.113912,10.927474,0.33506253,-9.95224
8.089491,10.473131,0.732385,-9.835915
